signal_id,symbol,setup_name,signal_ts,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,outcome,r_multiple,qty,entry_notional_usd,risk_to_stop_usd,rank_score
QQQ_MeanReversion_D1_54,QQQ,MeanReversion_D1,2025-08-20T00:00:00-04:00,2025-08-21 04:00:00+00:00,564.35,558.9,575.25,2025-08-27 04:00:00+00:00,573.55,time stop win,win,1.6881,1.0,564.35,5.45,0.22845
XAR_TwoDayBreakout_D1_58,XAR,TwoDayBreakout_D1,2025-08-26T00:00:00-04:00,2025-08-27 04:00:00+00:00,220.51,215.06,231.41,2025-09-03 04:00:00+00:00,215.06,SL hit,loss,-1.0,1.0,220.51,5.45,0.434517
VTV_MeanReversion_D1_62,VTV,MeanReversion_D1,2025-09-02T00:00:00-04:00,2025-09-03 04:00:00+00:00,181.92,181.125,183.51,2025-09-03 04:00:00+00:00,181.125,SL hit,loss,-1.0,1.0,181.92,0.795,1.002037
IEMG_PrevDayBreakout_D1_63,IEMG,PrevDayBreakout_D1,2025-09-03T00:00:00-04:00,2025-09-04 04:00:00+00:00,61.855,61.405,62.755,2025-09-05 04:00:00+00:00,62.755,TP hit,win,2.0,1.0,61.855,0.45,0.497155
KRE_PrevDayBreakout_D1_64,KRE,PrevDayBreakout_D1,2025-09-04T00:00:00-04:00,2025-09-05 04:00:00+00:00,66.34,64.49,70.04,2025-09-11 04:00:00+00:00,65.19,time stop loss,loss,-0.6216,1.0,66.34,1.85,0.23486
EEM_PrevDayBreakout_D1_68,EEM,PrevDayBreakout_D1,2025-09-10T00:00:00-04:00,2025-09-11 04:00:00+00:00,51.895,51.1,53.485,2025-09-17 04:00:00+00:00,53.485,TP hit,win,2.0,1.0,51.895,0.795,0.5523
IWD_MeanReversion_D1_72,IWD,MeanReversion_D1,2025-09-16T00:00:00-04:00,2025-09-17 04:00:00+00:00,201.95,200.99,203.87,2025-09-17 04:00:00+00:00,200.99,SL hit,loss,-1.0,1.0,201.95,0.96,0.72799
IEMG_PrevDayBreakout_D1_73,IEMG,PrevDayBreakout_D1,2025-09-17T00:00:00-04:00,2025-09-18 04:00:00+00:00,65.66,65.41,66.16,2025-09-23 04:00:00+00:00,66.16,TP hit,win,2.0,1.0,65.66,0.25,0.81458
IEMG_PrevDayBreakout_D1_76,IEMG,PrevDayBreakout_D1,2025-09-22T00:00:00-04:00,2025-09-23 04:00:00+00:00,66.0,65.62,66.76,2025-09-25 04:00:00+00:00,65.62,SL hit,loss,-1.0,1.0,66.0,0.38,0.75046
XLU_PrevDayBreakout_D1_78,XLU,PrevDayBreakout_D1,2025-09-24T00:00:00-04:00,2025-09-25 04:00:00+00:00,86.17,84.935,88.64,2025-10-01 04:00:00+00:00,88.06,time stop win,win,1.5304,1.0,86.17,1.235,0.10806
XLU_PrevDayBreakout_D1_82,XLU,PrevDayBreakout_D1,2025-09-30T00:00:00-04:00,2025-10-01 04:00:00+00:00,87.38,86.16,89.82,2025-10-06 04:00:00+00:00,89.82,TP hit,win,2.0,1.0,87.38,1.22,0.20806
XME_PrevDayBreakout_D1_85,XME,PrevDayBreakout_D1,2025-10-03T00:00:00-04:00,2025-10-06 04:00:00+00:00,99.0,94.17,108.66,2025-10-10 04:00:00+00:00,100.85,time stop win,win,0.383,1.0,99.0,4.83,0.57132
VTV_MeanReversion_D1_89,VTV,MeanReversion_D1,2025-10-09T00:00:00-04:00,2025-10-10 04:00:00+00:00,186.445,185.75,187.835,2025-10-10 04:00:00+00:00,185.75,SL hit,loss,-1.0,1.0,186.445,0.695,0.739508
QQQ_MeanReversion_D1_90,QQQ,MeanReversion_D1,2025-10-10T00:00:00-04:00,2025-10-13 04:00:00+00:00,599.7,589.09,620.92,2025-10-17 04:00:00+00:00,603.84,time stop win,win,0.3902,1.0,599.7,10.61,0.61546
VTV_MeanReversion_D1_94,VTV,MeanReversion_D1,2025-10-16T00:00:00-04:00,2025-10-17 04:00:00+00:00,184.955,184.23,186.405,2025-10-20 04:00:00+00:00,186.405,TP hit,win,2.0,1.0,184.955,0.725,0.705293
XME_PrevDayBreakout_D1_96,XME,PrevDayBreakout_D1,2025-10-20T00:00:00-04:00,2025-10-21 04:00:00+00:00,102.62,101.29,105.28,2025-10-21 04:00:00+00:00,101.29,SL hit,loss,-1.0,1.0,102.62,1.33,0.77615
IEMG_MeanReversion_D1_97,IEMG,MeanReversion_D1,2025-10-21T00:00:00-04:00,2025-10-22 04:00:00+00:00,67.25,67.08,67.59,2025-10-22 04:00:00+00:00,67.08,SL hit,loss,-1.0,1.0,67.25,0.17,0.15598
VTV_MeanReversion_D1_98,VTV,MeanReversion_D1,2025-10-22T00:00:00-04:00,2025-10-23 04:00:00+00:00,186.875,185.95,188.725,2025-10-27 04:00:00+00:00,188.725,TP hit,win,2.0,1.0,186.875,0.925,0.791607
IEMG_PrevDayBreakout_D1_100,IEMG,PrevDayBreakout_D1,2025-10-24T00:00:00-04:00,2025-10-27 04:00:00+00:00,68.78,67.29,71.76,2025-10-31 04:00:00+00:00,68.315,time stop loss,loss,-0.3121,1.0,68.78,1.49,0.50217
QQQ_MeanReversion_D1_104,QQQ,MeanReversion_D1,2025-10-30T00:00:00-04:00,2025-10-31 04:00:00+00:00,634.2,625.99,650.62,2025-11-04 05:00:00+00:00,625.99,SL hit,loss,-1.0,1.0,634.2,8.21,0.683653
KRE_PrevDayBreakout_D1_106,KRE,PrevDayBreakout_D1,2025-11-03T00:00:00-05:00,2025-11-04 05:00:00+00:00,59.67,58.95,61.11,2025-11-10 05:00:00+00:00,61.11,TP hit,win,2.0,1.0,59.67,0.72,-0.44465
XLU_PrevDayBreakout_D1_110,XLU,PrevDayBreakout_D1,2025-11-07T00:00:00-05:00,2025-11-10 05:00:00+00:00,89.81,88.415,92.6,2025-11-14 05:00:00+00:00,88.415,SL hit,loss,-1.0,1.0,89.81,1.395,0.36878
VTV_MeanReversion_D1_115,VTV,MeanReversion_D1,2025-11-14T00:00:00-05:00,2025-11-17 05:00:00+00:00,186.905,186.15,188.415,2025-11-17 05:00:00+00:00,186.15,SL hit,loss,-1.0,1.0,186.905,0.755,0.867131
XLU_PrevDayBreakout_D1_116,XLU,PrevDayBreakout_D1,2025-11-17T00:00:00-05:00,2025-11-18 05:00:00+00:00,89.605,88.23,92.355,2025-11-20 05:00:00+00:00,88.23,SL hit,loss,-1.0,1.0,89.605,1.375,0.36878
KRE_PrevDayBreakout_D1_118,KRE,PrevDayBreakout_D1,2025-11-19T00:00:00-05:00,2025-11-20 05:00:00+00:00,60.44,58.22,64.88,2025-11-26 05:00:00+00:00,63.16,time stop win,win,1.2252,1.0,60.44,2.22,-0.24063
XME_PrevDayBreakout_D1_122,XME,PrevDayBreakout_D1,2025-11-25T00:00:00-05:00,2025-11-26 05:00:00+00:00,93.6,88.98,102.84,2025-12-03 05:00:00+00:00,99.69,time stop win,win,1.3182,1.0,93.6,4.62,0.48693
VTV_MeanReversion_D1_126,VTV,MeanReversion_D1,2025-12-02T00:00:00-05:00,2025-12-03 05:00:00+00:00,189.32,188.29,191.38,2025-12-09 05:00:00+00:00,188.92,time stop loss,loss,-0.3883,1.0,189.32,1.03,0.730216
VTV_MeanReversion_D1_130,VTV,MeanReversion_D1,2025-12-08T00:00:00-05:00,2025-12-09 05:00:00+00:00,190.01,189.18,191.67,2025-12-09 05:00:00+00:00,189.18,SL hit,loss,-1.0,1.0,190.01,0.83,0.730216
VTV_MeanReversion_D1_131,VTV,MeanReversion_D1,2025-12-09T00:00:00-05:00,2025-12-10 05:00:00+00:00,189.205,188.87,189.875,2025-12-10 05:00:00+00:00,189.875,TP hit,win,2.0,1.0,189.205,0.335,0.570975
XME_PrevDayBreakout_D1_132,XME,PrevDayBreakout_D1,2025-12-10T00:00:00-05:00,2025-12-11 05:00:00+00:00,99.845,97.75,104.035,2025-12-11 05:00:00+00:00,104.035,TP hit,win,2.0,1.0,99.845,2.095,0.61199
XME_PrevDayBreakout_D1_133,XME,PrevDayBreakout_D1,2025-12-11T00:00:00-05:00,2025-12-12 05:00:00+00:00,105.46,97.65,121.08,2025-12-18 05:00:00+00:00,102.34,time stop loss,loss,-0.3995,1.0,105.46,7.81,0.635575
XLI_MeanReversion_D1_137,XLI,MeanReversion_D1,2025-12-17T00:00:00-05:00,2025-12-18 05:00:00+00:00,154.95,153.37,158.11,2025-12-24 05:00:00+00:00,157.48,time stop win,win,1.6013,1.0,154.95,1.58,0.4412
XLU_PrevDayBreakout_D1_141,XLU,PrevDayBreakout_D1,2025-12-23T00:00:00-05:00,2025-12-24 05:00:00+00:00,42.63,42.045,43.8,2025-12-31 05:00:00+00:00,42.69,time stop win,win,0.1026,1.0,42.63,0.585,0.19806
XLI_MeanReversion_D1_145,XLI,MeanReversion_D1,2025-12-30T00:00:00-05:00,2025-12-31 05:00:00+00:00,156.515,156.39,156.765,2025-12-31 05:00:00+00:00,156.39,SL hit,loss,-1.0,1.0,156.515,0.125,0.421265
QQQ_MeanReversion_D1_146,QQQ,MeanReversion_D1,2025-12-31T00:00:00-05:00,2026-01-02 05:00:00+00:00,620.0,614.05,631.9,2026-01-02 05:00:00+00:00,614.05,SL hit,loss,-1.0,1.0,620.0,5.95,0.630655
IEMG_PrevDayBreakout_D1_147,IEMG,PrevDayBreakout_D1,2026-01-02T00:00:00-05:00,2026-01-05 05:00:00+00:00,69.345,67.22,73.595,2026-01-09 05:00:00+00:00,70.045,time stop win,win,0.3294,1.0,69.345,2.125,0.512275
XLV_MeanReversion_D1_151,XLV,MeanReversion_D1,2026-01-08T00:00:00-05:00,2026-01-09 05:00:00+00:00,158.415,157.625,159.995,2026-01-09 05:00:00+00:00,157.625,SL hit,loss,-1.0,1.0,158.415,0.79,0.586365
XLV_MeanReversion_D1_152,XLV,MeanReversion_D1,2026-01-09T00:00:00-05:00,2026-01-12 05:00:00+00:00,157.4,157.26,157.68,2026-01-12 05:00:00+00:00,157.26,SL hit,loss,-1.0,1.0,157.4,0.14,0.586365
XME_PrevDayBreakout_D1_153,XME,PrevDayBreakout_D1,2026-01-12T00:00:00-05:00,2026-01-13 05:00:00+00:00,121.59,114.89,134.99,2026-01-20 05:00:00+00:00,125.79,time stop win,win,0.6269,1.0,121.59,6.7,0.46005
XAR_TwoDayBreakout_D1_157,XAR,TwoDayBreakout_D1,2026-01-16T00:00:00-05:00,2026-01-20 05:00:00+00:00,290.765,278.07,316.155,2026-01-26 05:00:00+00:00,279.43,time stop loss,loss,-0.8929,1.0,290.765,12.695,0.23233
XLV_MeanReversion_D1_161,XLV,MeanReversion_D1,2026-01-23T00:00:00-05:00,2026-01-26 05:00:00+00:00,157.35,156.66,158.73,2026-01-27 05:00:00+00:00,156.66,SL hit,loss,-1.0,1.0,157.35,0.69,0.586365
IEMG_PrevDayBreakout_D1_162,IEMG,PrevDayBreakout_D1,2026-01-26T00:00:00-05:00,2026-01-27 05:00:00+00:00,73.45,71.655,77.04,2026-02-02 05:00:00+00:00,72.81,time stop loss,loss,-0.3565,1.0,73.45,1.795,0.501685
XLP_TwoDayBreakout_D1_166,XLP,TwoDayBreakout_D1,2026-01-30T00:00:00-05:00,2026-02-02 05:00:00+00:00,83.73,81.96,87.27,2026-02-04 05:00:00+00:00,87.27,TP hit,win,2.0,1.0,83.73,1.77,0.058045
IEMG_PrevDayBreakout_D1_168,IEMG,PrevDayBreakout_D1,2026-02-03T00:00:00-05:00,2026-02-04 05:00:00+00:00,73.585,71.91,76.935,2026-02-05 05:00:00+00:00,71.91,SL hit,loss,-1.0,1.0,73.585,1.675,0.594545
KRE_PrevDayBreakout_D1_169,KRE,PrevDayBreakout_D1,2026-02-04T00:00:00-05:00,2026-02-05 05:00:00+00:00,72.03,69.94,76.21,2026-02-11 05:00:00+00:00,71.805,time stop loss,loss,-0.1077,1.0,72.03,2.09,0.39808
XLU_PrevDayBreakout_D1_173,XLU,PrevDayBreakout_D1,2026-02-10T00:00:00-05:00,2026-02-11 05:00:00+00:00,44.38,43.06,47.02,2026-02-17 05:00:00+00:00,47.02,TP hit,win,2.0,1.0,44.38,1.32,-0.29056
XLV_PrevDayBreakout_D1_176,XLV,PrevDayBreakout_D1,2026-02-13T00:00:00-05:00,2026-02-17 05:00:00+00:00,157.69,155.48,162.11,2026-02-23 05:00:00+00:00,158.57,time stop win,win,0.3982,1.0,157.69,2.21,0.14287
IEMG_TwoDayBreakout_D1_180,IEMG,TwoDayBreakout_D1,2026-02-20T00:00:00-05:00,2026-02-23 05:00:00+00:00,76.065,74.37,79.455,2026-02-23 05:00:00+00:00,75.64,time stop loss,loss,-0.2507,1.0,76.065,1.695,0.54085
